Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
-----------------------------------------------
                0.00    0.00    1380/1380        std::_Vector_base<long, std::allocator<long> >::_Vector_impl::_Vector_impl(std::_Vector_base<long, std::allocator<long> >::_Vector_impl&&) [242]
[204]    0.0    0.00    0.00    1380         std::remove_reference<std::_Vector_base<long, std::allocator<long> >::_Vector_impl&>::type&& std::move<std::_Vector_base<long, std::allocator<long> >::_Vector_impl&>(std::_Vector_base<long, std::allocator<long> >::_Vector_impl&) [204]
-----------------------------------------------
                0.00    0.00     690/1380        void std::allocator_traits<std::allocator<std::vector<long, std::allocator<long> > > >::construct<std::vector<long, std::allocator<long> >, std::vector<long, std::allocator<long> > >(std::allocator<std::vector<long, std::allocator<long> > >&, std::vector<long, std::allocator<long> >*, std::vector<long, std::allocator<long> >&&) [246]
                0.00    0.00     690/1380        void __gnu_cxx::new_allocator<std::vector<long, std::allocator<long> > >::construct<std::vector<long, std::allocator<long> >, std::vector<long, std::allocator<long> > >(std::vector<long, std::allocator<long> >*, std::vector<long, std::allocator<long> >&&) [241]
[205]    0.0    0.00    0.00    1380         std::vector<long, std::allocator<long> >&& std::forward<std::vector<long, std::allocator<long> > >(std::remove_reference<std::vector<long, std::allocator<long> > >::type&) [205]
-----------------------------------------------
                0.00    0.00    1050/1050        std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::push_back(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&) [190]
[206]    0.0    0.00    0.00    1050         void std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::_M_realloc_insert<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&>(__gnu_cxx::__normal_iterator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*, std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > >, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&) [206]
                0.00    0.00    2100/3040        std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::_S_use_relocate() [118]
                0.00    0.00    2100/3528        std::_Vector_base<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::_M_get_Tp_allocator() [104]
                0.00    0.00    2100/9866        __gnu_cxx::__normal_iterator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*, std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > >::base() const [87]
                0.00    0.00    2100/3040        std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::_S_relocate(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >&) [116]
                0.00    0.00    1050/1520        std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::_M_check_len(unsigned long, char const*) const [184]
                0.00    0.00    1050/1989        std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::begin() [150]
                0.00    0.00    1050/1520        __gnu_cxx::__normal_iterator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*, std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > >::difference_type __gnu_cxx::operator-<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*, std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > >(__gnu_cxx::__normal_iterator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*, std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > > const&, __gnu_cxx::__normal_iterator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*, std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > > const&) [183]
                0.00    0.00    1050/1520        std::_Vector_base<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::_M_allocate(unsigned long) [185]
                0.00    0.00    1050/3966        std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const& std::forward<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&>(std::remove_reference<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&>::type&) [101]
                0.00    0.00    1050/1458        void std::allocator_traits<std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::construct<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&>(std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&) [189]
                0.00    0.00    1050/2008        std::_Vector_base<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::_M_deallocate(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*, unsigned long) [145]
-----------------------------------------------
                0.00    0.00      21/1034        std::_Rb_tree<long, long, std::_Identity<long>, std::less<long>, std::allocator<long> >::~_Rb_tree() [329]
                0.00    0.00    1013/1034        std::_Rb_tree<long, long, std::_Identity<long>, std::less<long>, std::allocator<long> >::_M_get_insert_unique_pos(long const&) [212]
[207]    0.0    0.00    0.00    1034         std::_Rb_tree<long, long, std::_Identity<long>, std::less<long>, std::allocator<long> >::_M_begin() [207]
-----------------------------------------------
                0.00    0.00    1028/1028        Part2(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >) [3]
[208]    0.0    0.00    0.00    1028         std::vector<std::set<long, std::less<long>, std::allocator<long> >, std::allocator<std::set<long, std::less<long>, std::allocator<long> > > >::operator[](unsigned long) [208]
-----------------------------------------------
                0.00    0.00    1013/1013        std::pair<std::_Rb_tree_const_iterator<long>, bool>::pair<std::_Rb_tree_iterator<long>&, bool&, true>(std::_Rb_tree_iterator<long>&, bool&) [211]
[209]    0.0    0.00    0.00    1013         std::_Rb_tree_const_iterator<long>::_Rb_tree_const_iterator(std::_Rb_tree_iterator<long> const&) [209]
-----------------------------------------------
                0.00    0.00     241/1013        std::pair<std::_Rb_tree_iterator<long>, bool> std::_Rb_tree<long, long, std::_Identity<long>, std::less<long>, std::allocator<long> >::_M_insert_unique<long const&>(long const&) [284]
                0.00    0.00     772/1013        std::pair<std::_Rb_tree_iterator<long>, bool> std::_Rb_tree<long, long, std::_Identity<long>, std::less<long>, std::allocator<long> >::_M_insert_unique<long>(long&&) [233]
[210]    0.0    0.00    0.00    1013         std::pair<std::_Rb_tree_iterator<long>, bool>::pair<std::_Rb_tree_iterator<long>, bool, true>(std::_Rb_tree_iterator<long>&&, bool&&) [210]
                0.00    0.00    1013/1013        std::_Rb_tree_iterator<long>&& std::forward<std::_Rb_tree_iterator<long> >(std::remove_reference<std::_Rb_tree_iterator<long> >::type&) [216]
                0.00    0.00    1013/1013        bool&& std::forward<bool>(std::remove_reference<bool>::type&) [217]
-----------------------------------------------
                0.00    0.00     241/1013        std::set<long, std::less<long>, std::allocator<long> >::insert(long const&) [281]
                0.00    0.00     772/1013        std::set<long, std::less<long>, std::allocator<long> >::insert(long&&) [232]
[211]    0.0    0.00    0.00    1013         std::pair<std::_Rb_tree_const_iterator<long>, bool>::pair<std::_Rb_tree_iterator<long>&, bool&, true>(std::_Rb_tree_iterator<long>&, bool&) [211]
                0.00    0.00    1013/1013        std::_Rb_tree_iterator<long>& std::forward<std::_Rb_tree_iterator<long>&>(std::remove_reference<std::_Rb_tree_iterator<long>&>::type&) [214]
                0.00    0.00    1013/1013        bool& std::forward<bool&>(std::remove_reference<bool&>::type&) [215]
                0.00    0.00    1013/1013        std::_Rb_tree_const_iterator<long>::_Rb_tree_const_iterator(std::_Rb_tree_iterator<long> const&) [209]
-----------------------------------------------
                0.00    0.00     241/1013        std::pair<std::_Rb_tree_iterator<long>, bool> std::_Rb_tree<long, long, std::_Identity<long>, std::less<long>, std::allocator<long> >::_M_insert_unique<long const&>(long const&) [284]
                0.00    0.00     772/1013        std::pair<std::_Rb_tree_iterator<long>, bool> std::_Rb_tree<long, long, std::_Identity<long>, std::less<long>, std::allocator<long> >::_M_insert_unique<long>(long&&) [233]
[212]    0.0    0.00    0.00    1013         std::_Rb_tree<long, long, std::_Identity<long>, std::less<long>, std::allocator<long> >::_M_get_insert_unique_pos(long const&) [212]
                0.00    0.00    8135/9125        std::less<long>::operator()(long const&, long const&) const [89]
                0.00    0.00    7155/9125        std::_Rb_tree<long, long, std::_Identity<long>, std::less<long>, std::allocator<long> >::_S_key(std::_Rb_tree_node<long> const*) [90]
                0.00    0.00    4539/5536        std::_Rb_tree<long, long, std::_Identity<long>, std::less<long>, std::allocator<long> >::_S_right(std::_Rb_tree_node_base*) [97]
                0.00    0.00    2616/3613        std::_Rb_tree<long, long, std::_Identity<long>, std::less<long>, std::allocator<long> >::_S_left(std::_Rb_tree_node_base*) [102]
                0.00    0.00    1013/1034        std::_Rb_tree<long, long, std::_Identity<long>, std::less<long>, std::allocator<long> >::_M_begin() [207]
                0.00    0.00    1013/2010        std::_Rb_tree<long, long, std::_Identity<long>, std::less<long>, std::allocator<long> >::_M_end() [144]
                0.00    0.00    1013/2348        std::_Rb_tree_iterator<long>::_Rb_tree_iterator(std::_Rb_tree_node_base*) [138]
                0.00    0.00     997/997         std::pair<std::_Rb_tree_node_base*, std::_Rb_tree_node_base*>::pair<std::_Rb_tree_node<long>*&, std::_Rb_tree_node_base*&, true>(std::_Rb_tree_node<long>*&, std::_Rb_tree_node_base*&) [225]
                0.00    0.00     980/1970        std::_Rb_tree<long, long, std::_Identity<long>, std::less<long>, std::allocator<long> >::_S_key(std::_Rb_tree_node_base const*) [151]
                0.00    0.00     322/322         std::_Rb_tree<long, long, std::_Identity<long>, std::less<long>, std::allocator<long> >::begin() [275]
                0.00    0.00     322/322         std::operator==(std::_Rb_tree_iterator<long> const&, std::_Rb_tree_iterator<long> const&) [276]
                0.00    0.00     289/289         std::_Rb_tree_iterator<long>::operator--() [277]
                0.00    0.00      16/16          std::pair<std::_Rb_tree_node_base*, std::_Rb_tree_node_base*>::pair<std::_Rb_tree_node_base*&, true>(std::_Rb_tree_node_base*&, std::_Rb_tree_node_base* const&) [337]
-----------------------------------------------
                0.00    0.00      16/1013        std::pair<std::_Rb_tree_node_base*, std::_Rb_tree_node_base*>::pair<std::_Rb_tree_node_base*&, true>(std::_Rb_tree_node_base*&, std::_Rb_tree_node_base* const&) [337]
                0.00    0.00     997/1013        std::pair<std::_Rb_tree_node_base*, std::_Rb_tree_node_base*>::pair<std::_Rb_tree_node<long>*&, std::_Rb_tree_node_base*&, true>(std::_Rb_tree_node<long>*&, std::_Rb_tree_node_base*&) [225]
[213]    0.0    0.00    0.00    1013         std::_Rb_tree_node_base*& std::forward<std::_Rb_tree_node_base*&>(std::remove_reference<std::_Rb_tree_node_base*&>::type&) [213]
-----------------------------------------------
                0.00    0.00    1013/1013        std::pair<std::_Rb_tree_const_iterator<long>, bool>::pair<std::_Rb_tree_iterator<long>&, bool&, true>(std::_Rb_tree_iterator<long>&, bool&) [211]
[214]    0.0    0.00    0.00    1013         std::_Rb_tree_iterator<long>& std::forward<std::_Rb_tree_iterator<long>&>(std::remove_reference<std::_Rb_tree_iterator<long>&>::type&) [214]
-----------------------------------------------
                0.00    0.00    1013/1013        std::pair<std::_Rb_tree_const_iterator<long>, bool>::pair<std::_Rb_tree_iterator<long>&, bool&, true>(std::_Rb_tree_iterator<long>&, bool&) [211]
[215]    0.0    0.00    0.00    1013         bool& std::forward<bool&>(std::remove_reference<bool&>::type&) [215]
-----------------------------------------------
                0.00    0.00    1013/1013        std::pair<std::_Rb_tree_iterator<long>, bool>::pair<std::_Rb_tree_iterator<long>, bool, true>(std::_Rb_tree_iterator<long>&&, bool&&) [210]
[216]    0.0    0.00    0.00    1013         std::_Rb_tree_iterator<long>&& std::forward<std::_Rb_tree_iterator<long> >(std::remove_reference<std::_Rb_tree_iterator<long> >::type&) [216]
-----------------------------------------------
                0.00    0.00    1013/1013        std::pair<std::_Rb_tree_iterator<long>, bool>::pair<std::_Rb_tree_iterator<long>, bool, true>(std::_Rb_tree_iterator<long>&&, bool&&) [210]
[217]    0.0    0.00    0.00    1013         bool&& std::forward<bool>(std::remove_reference<bool>::type&) [217]
-----------------------------------------------
                0.00    0.00     997/997         std::allocator_traits<std::allocator<std::_Rb_tree_node<long> > >::deallocate(std::allocator<std::_Rb_tree_node<long> >&, std::_Rb_tree_node<long>*, unsigned long) [222]
[218]    0.0    0.00    0.00     997         __gnu_cxx::new_allocator<std::_Rb_tree_node<long> >::deallocate(std::_Rb_tree_node<long>*, unsigned long) [218]
-----------------------------------------------
                0.00    0.00     997/997         void std::allocator_traits<std::allocator<std::_Rb_tree_node<long> > >::destroy<long>(std::allocator<std::_Rb_tree_node<long> >&, long*) [223]
[219]    0.0    0.00    0.00     997         void __gnu_cxx::new_allocator<std::_Rb_tree_node<long> >::destroy<long>(long*) [219]
-----------------------------------------------
                0.00    0.00     997/997         std::allocator_traits<std::allocator<std::_Rb_tree_node<long> > >::allocate(std::allocator<std::_Rb_tree_node<long> >&, unsigned long) [224]
[220]    0.0    0.00    0.00     997         __gnu_cxx::new_allocator<std::_Rb_tree_node<long> >::allocate(unsigned long, void const*) [220]
                0.00    0.00     997/997         __gnu_cxx::new_allocator<std::_Rb_tree_node<long> >::max_size() const [221]
-----------------------------------------------
                0.00    0.00     997/997         __gnu_cxx::new_allocator<std::_Rb_tree_node<long> >::allocate(unsigned long, void const*) [220]
[221]    0.0    0.00    0.00     997         __gnu_cxx::new_allocator<std::_Rb_tree_node<long> >::max_size() const [221]
-----------------------------------------------
                0.00    0.00     997/997         std::_Rb_tree<long, long, std::_Identity<long>, std::less<long>, std::allocator<long> >::_M_put_node(std::_Rb_tree_node<long>*) [228]
[222]    0.0    0.00    0.00     997         std::allocator_traits<std::allocator<std::_Rb_tree_node<long> > >::deallocate(std::allocator<std::_Rb_tree_node<long> >&, std::_Rb_tree_node<long>*, unsigned long) [222]
                0.00    0.00     997/997         __gnu_cxx::new_allocator<std::_Rb_tree_node<long> >::deallocate(std::_Rb_tree_node<long>*, unsigned long) [218]
-----------------------------------------------
                0.00    0.00     997/997         std::_Rb_tree<long, long, std::_Identity<long>, std::less<long>, std::allocator<long> >::_M_destroy_node(std::_Rb_tree_node<long>*) [230]
[223]    0.0    0.00    0.00     997         void std::allocator_traits<std::allocator<std::_Rb_tree_node<long> > >::destroy<long>(std::allocator<std::_Rb_tree_node<long> >&, long*) [223]
                0.00    0.00     997/997         void __gnu_cxx::new_allocator<std::_Rb_tree_node<long> >::destroy<long>(long*) [219]
-----------------------------------------------
                0.00    0.00     997/997         std::_Rb_tree<long, long, std::_Identity<long>, std::less<long>, std::allocator<long> >::_M_get_node() [227]
[224]    0.0    0.00    0.00     997         std::allocator_traits<std::allocator<std::_Rb_tree_node<long> > >::allocate(std::allocator<std::_Rb_tree_node<long> >&, unsigned long) [224]
                0.00    0.00     997/997         __gnu_cxx::new_allocator<std::_Rb_tree_node<long> >::allocate(unsigned long, void const*) [220]
-----------------------------------------------
                0.00    0.00     997/997         std::_Rb_tree<long, long, std::_Identity<long>, std::less<long>, std::allocator<long> >::_M_get_insert_unique_pos(long const&) [212]
[225]    0.0    0.00    0.00     997         std::pair<std::_Rb_tree_node_base*, std::_Rb_tree_node_base*>::pair<std::_Rb_tree_node<long>*&, std::_Rb_tree_node_base*&, true>(std::_Rb_tree_node<long>*&, std::_Rb_tree_node_base*&) [225]
                0.00    0.00     997/997         std::_Rb_tree_node<long>*& std::forward<std::_Rb_tree_node<long>*&>(std::remove_reference<std::_Rb_tree_node<long>*&>::type&) [231]
                0.00    0.00     997/1013        std::_Rb_tree_node_base*& std::forward<std::_Rb_tree_node_base*&>(std::remove_reference<std::_Rb_tree_node_base*&>::type&) [213]
-----------------------------------------------
                0.00    0.00     241/997         std::pair<std::_Rb_tree_iterator<long>, bool> std::_Rb_tree<long, long, std::_Identity<long>, std::less<long>, std::allocator<long> >::_M_insert_unique<long const&>(long const&) [284]
                0.00    0.00     756/997         std::pair<std::_Rb_tree_iterator<long>, bool> std::_Rb_tree<long, long, std::_Identity<long>, std::less<long>, std::allocator<long> >::_M_insert_unique<long>(long&&) [233]
[226]    0.0    0.00    0.00     997         std::_Rb_tree<long, long, std::_Identity<long>, std::less<long>, std::allocator<long> >::_Alloc_node::_Alloc_node(std::_Rb_tree<long, long, std::_Identity<long>, std::less<long>, std::allocator<long> >&) [226]
-----------------------------------------------
                0.00    0.00     241/997         std::_Rb_tree_node<long>* std::_Rb_tree<long, long, std::_Identity<long>, std::less<long>, std::allocator<long> >::_M_create_node<long const&>(long const&) [283]
                0.00    0.00     756/997         std::_Rb_tree_node<long>* std::_Rb_tree<long, long, std::_Identity<long>, std::less<long>, std::allocator<long> >::_M_create_node<long>(long&&) [238]
[227]    0.0    0.00    0.00     997         std::_Rb_tree<long, long, std::_Identity<long>, std::less<long>, std::allocator<long> >::_M_get_node() [227]
                0.00    0.00     997/3988        std::_Rb_tree<long, long, std::_Identity<long>, std::less<long>, std::allocator<long> >::_M_get_Node_allocator() [99]
                0.00    0.00     997/997         std::allocator_traits<std::allocator<std::_Rb_tree_node<long> > >::allocate(std::allocator<std::_Rb_tree_node<long> >&, unsigned long) [224]
-----------------------------------------------
                0.00    0.00     997/997         std::_Rb_tree<long, long, std::_Identity<long>, std::less<long>, std::allocator<long> >::_M_drop_node(std::_Rb_tree_node<long>*) [229]
[228]    0.0    0.00    0.00     997         std::_Rb_tree<long, long, std::_Identity<long>, std::less<long>, std::allocator<long> >::_M_put_node(std::_Rb_tree_node<long>*) [228]
                0.00    0.00     997/3988        std::_Rb_tree<long, long, std::_Identity<long>, std::less<long>, std::allocator<long> >::_M_get_Node_allocator() [99]
                0.00    0.00     997/997         std::allocator_traits<std::allocator<std::_Rb_tree_node<long> > >::deallocate(std::allocator<std::_Rb_tree_node<long> >&, std::_Rb_tree_node<long>*, unsigned long) [222]
-----------------------------------------------
                0.00    0.00     997/997         std::_Rb_tree<long, long, std::_Identity<long>, std::less<long>, std::allocator<long> >::_M_erase(std::_Rb_tree_node<long>*) [328]
[229]    0.0    0.00    0.00     997         std::_Rb_tree<long, long, std::_Identity<long>, std::less<long>, std::allocator<long> >::_M_drop_node(std::_Rb_tree_node<long>*) [229]
                0.00    0.00     997/997         std::_Rb_tree<long, long, std::_Identity<long>, std::less<long>, std::allocator<long> >::_M_destroy_node(std::_Rb_tree_node<long>*) [230]
                0.00    0.00     997/997         std::_Rb_tree<long, long, std::_Identity<long>, std::less<long>, std::allocator<long> >::_M_put_node(std::_Rb_tree_node<long>*) [228]
-----------------------------------------------
                0.00    0.00     997/997         std::_Rb_tree<long, long, std::_Identity<long>, std::less<long>, std::allocator<long> >::_M_drop_node(std::_Rb_tree_node<long>*) [229]
[230]    0.0    0.00    0.00     997         std::_Rb_tree<long, long, std::_Identity<long>, std::less<long>, std::allocator<long> >::_M_destroy_node(std::_Rb_tree_node<long>*) [230]
                0.00    0.00     997/1994        std::_Rb_tree_node<long>::_M_valptr() [148]
                0.00    0.00     997/997         void std::allocator_traits<std::allocator<std::_Rb_tree_node<long> > >::destroy<long>(std::allocator<std::_Rb_tree_node<long> >&, long*) [223]
                0.00    0.00     997/3988        std::_Rb_tree<long, long, std::_Identity<long>, std::less<long>, std::allocator<long> >::_M_get_Node_allocator() [99]
-----------------------------------------------
                0.00    0.00     997/997         std::pair<std::_Rb_tree_node_base*, std::_Rb_tree_node_base*>::pair<std::_Rb_tree_node<long>*&, std::_Rb_tree_node_base*&, true>(std::_Rb_tree_node<long>*&, std::_Rb_tree_node_base*&) [225]
[231]    0.0    0.00    0.00     997         std::_Rb_tree_node<long>*& std::forward<std::_Rb_tree_node<long>*&>(std::remove_reference<std::_Rb_tree_node<long>*&>::type&) [231]
-----------------------------------------------
                0.00    0.00     772/772         Part2(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >) [3]
[232]    0.0    0.00    0.00     772         std::set<long, std::less<long>, std::allocator<long> >::insert(long&&) [232]
                0.00    0.00     772/2176        std::remove_reference<long&>::type&& std::move<long&>(long&) [139]
                0.00    0.00     772/772         std::pair<std::_Rb_tree_iterator<long>, bool> std::_Rb_tree<long, long, std::_Identity<long>, std::less<long>, std::allocator<long> >::_M_insert_unique<long>(long&&) [233]
                0.00    0.00     772/1013        std::pair<std::_Rb_tree_const_iterator<long>, bool>::pair<std::_Rb_tree_iterator<long>&, bool&, true>(std::_Rb_tree_iterator<long>&, bool&) [211]
-----------------------------------------------
                0.00    0.00     772/772         std::set<long, std::less<long>, std::allocator<long> >::insert(long&&) [232]
[233]    0.0    0.00    0.00     772         std::pair<std::_Rb_tree_iterator<long>, bool> std::_Rb_tree<long, long, std::_Identity<long>, std::less<long>, std::allocator<long> >::_M_insert_unique<long>(long&&) [233]
                0.00    0.00     772/1528        std::_Identity<long>::operator()(long&) const [180]
                0.00    0.00     772/1013        std::_Rb_tree<long, long, std::_Identity<long>, std::less<long>, std::allocator<long> >::_M_get_insert_unique_pos(long const&) [212]
                0.00    0.00     772/1013        std::pair<std::_Rb_tree_iterator<long>, bool>::pair<std::_Rb_tree_iterator<long>, bool, true>(std::_Rb_tree_iterator<long>&&, bool&&) [210]
                0.00    0.00     756/997         std::_Rb_tree<long, long, std::_Identity<long>, std::less<long>, std::allocator<long> >::_Alloc_node::_Alloc_node(std::_Rb_tree<long, long, std::_Identity<long>, std::less<long>, std::allocator<long> >&) [226]
                0.00    0.00     756/10908       long&& std::forward<long>(std::remove_reference<long>::type&) [86]
                0.00    0.00     756/756         std::_Rb_tree_iterator<long> std::_Rb_tree<long, long, std::_Identity<long>, std::less<long>, std::allocator<long> >::_M_insert_<long, std::_Rb_tree<long, long, std::_Identity<long>, std::less<long>, std::allocator<long> >::_Alloc_node>(std::_Rb_tree_node_base*, std::_Rb_tree_node_base*, long&&, std::_Rb_tree<long, long, std::_Identity<long>, std::less<long>, std::allocator<long> >::_Alloc_node&) [237]
                0.00    0.00      16/2348        std::_Rb_tree_iterator<long>::_Rb_tree_iterator(std::_Rb_tree_node_base*) [138]
-----------------------------------------------
                0.00    0.00     756/756         void std::allocator_traits<std::allocator<std::_Rb_tree_node<long> > >::construct<long, long>(std::allocator<std::_Rb_tree_node<long> >&, long*, long&&) [236]
[234]    0.0    0.00    0.00     756         void __gnu_cxx::new_allocator<std::_Rb_tree_node<long> >::construct<long, long>(long*, long&&) [234]
                0.00    0.00     756/10908       long&& std::forward<long>(std::remove_reference<long>::type&) [86]
                0.00    0.00     756/61789       operator new(unsigned long, void*) [73]
-----------------------------------------------
                0.00    0.00     756/756         std::_Rb_tree_iterator<long> std::_Rb_tree<long, long, std::_Identity<long>, std::less<long>, std::allocator<long> >::_M_insert_<long, std::_Rb_tree<long, long, std::_Identity<long>, std::less<long>, std::allocator<long> >::_Alloc_node>(std::_Rb_tree_node_base*, std::_Rb_tree_node_base*, long&&, std::_Rb_tree<long, long, std::_Identity<long>, std::less<long>, std::allocator<long> >::_Alloc_node&) [237]
[235]    0.0    0.00    0.00     756         std::_Rb_tree_node<long>* std::_Rb_tree<long, long, std::_Identity<long>, std::less<long>, std::allocator<long> >::_Alloc_node::operator()<long>(long&&) const [235]
                0.00    0.00     756/10908       long&& std::forward<long>(std::remove_reference<long>::type&) [86]
                0.00    0.00     756/756         std::_Rb_tree_node<long>* std::_Rb_tree<long, long, std::_Identity<long>, std::less<long>, std::allocator<long> >::_M_create_node<long>(long&&) [238]
-----------------------------------------------
                0.00    0.00     756/756         void std::_Rb_tree<long, long, std::_Identity<long>, std::less<long>, std::allocator<long> >::_M_construct_node<long>(std::_Rb_tree_node<long>*, long&&) [239]
[236]    0.0    0.00    0.00     756         void std::allocator_traits<std::allocator<std::_Rb_tree_node<long> > >::construct<long, long>(std::allocator<std::_Rb_tree_node<long> >&, long*, long&&) [236]
                0.00    0.00     756/10908       long&& std::forward<long>(std::remove_reference<long>::type&) [86]
                0.00    0.00     756/756         void __gnu_cxx::new_allocator<std::_Rb_tree_node<long> >::construct<long, long>(long*, long&&) [234]
-----------------------------------------------
                0.00    0.00     756/756         std::pair<std::_Rb_tree_iterator<long>, bool> std::_Rb_tree<long, long, std::_Identity<long>, std::less<long>, std::allocator<long> >::_M_insert_unique<long>(long&&) [233]
[237]    0.0    0.00    0.00     756         std::_Rb_tree_iterator<long> std::_Rb_tree<long, long, std::_Identity<long>, std::less<long>, std::allocator<long> >::_M_insert_<long, std::_Rb_tree<long, long, std::_Identity<long>, std::less<long>, std::allocator<long> >::_Alloc_node>(std::_Rb_tree_node_base*, std::_Rb_tree_node_base*, long&&, std::_Rb_tree<long, long, std::_Identity<long>, std::less<long>, std::allocator<long> >::_Alloc_node&) [237]
                0.00    0.00     756/2010        std::_Rb_tree<long, long, std::_Identity<long>, std::less<long>, std::allocator<long> >::_M_end() [144]
                0.00    0.00     756/1970        std::_Rb_tree<long, long, std::_Identity<long>, std::less<long>, std::allocator<long> >::_S_key(std::_Rb_tree_node_base const*) [151]
                0.00    0.00     756/1528        std::_Identity<long>::operator()(long&) const [180]
                0.00    0.00     756/9125        std::less<long>::operator()(long const&, long const&) const [89]
                0.00    0.00     756/10908       long&& std::forward<long>(std::remove_reference<long>::type&) [86]
                0.00    0.00     756/756         std::_Rb_tree_node<long>* std::_Rb_tree<long, long, std::_Identity<long>, std::less<long>, std::allocator<long> >::_Alloc_node::operator()<long>(long&&) const [235]
                0.00    0.00     756/2348        std::_Rb_tree_iterator<long>::_Rb_tree_iterator(std::_Rb_tree_node_base*) [138]
-----------------------------------------------
                0.00    0.00     756/756         std::_Rb_tree_node<long>* std::_Rb_tree<long, long, std::_Identity<long>, std::less<long>, std::allocator<long> >::_Alloc_node::operator()<long>(long&&) const [235]
[238]    0.0    0.00    0.00     756         std::_Rb_tree_node<long>* std::_Rb_tree<long, long, std::_Identity<long>, std::less<long>, std::allocator<long> >::_M_create_node<long>(long&&) [238]
